game_date,batter,hit,proba
1522281600000000000,Jose Altuve,False,0.7574975173783515
1522281600000000000,Marwin Gonzalez,True,0.65651376146789
1522281600000000000,Evan Gattis,False,0.6319715808170515
1522281600000000000,Jake Marisnick,True,0.5470899470899471
1522281600000000000,George Springer,True,0.6882011605415861
1522281600000000000,Carlos Correa,True,0.6945
1522281600000000000,Alex Bregman,True,0.7279661016949153
1522281600000000000,Justin Upton,False,0.6722633744855967
1522281600000000000,Albert Pujols,True,0.6783471074380165
1522281600000000000,Luis Valbuena,False,0.5639664804469274
1522281600000000000,Zack Cozart,True,0.6458445040214478
1522281600000000000,Mike Trout,False,0.7146750524109015
1522281600000000000,Martin Maldonado,True,0.5374712643678161
1522281600000000000,Kole Calhoun,True,0.6723467862481316
1522281600000000000,Andrelton Simmons,True,0.6660074165636588
1522281600000000000,Shohei Ohtani,True,0.62
1522281600000000000,Jonathan Lucroy,True,0.6893662728249194
1522281600000000000,Matt Joyce,True,0.6079601990049751
1522281600000000000,Jed Lowrie,True,0.6644067796610169
1522281600000000000,Khris Davis,True,0.63125
1522281600000000000,Marcus Semien,True,0.6616600790513835
1522281600000000000,Stephen Piscotty,False,0.6828402366863906
1522281600000000000,Matt Olson,True,0.6574468085106383
1522281600000000000,Boog Powell,True,0.6057971014492753
1522281600000000000,Matt Chapman,False,0.6
1522281600000000000,Ryan Braun,False,0.7326335877862595
1522281600000000000,Lorenzo Cain,True,0.705
1522281600000000000,Manny Pina,False,0.6236111111111111
1522281600000000000,Jonathan Villar,False,0.6332584269662922
1522281600000000000,Christian Yelich,True,0.6937313432835821
1522281600000000000,Chase Anderson,True,0.29781021897810217
1522281600000000000,Domingo Santana,True,0.6475862068965518
1522281600000000000,Travis Shaw,True,0.6478021978021978
1522281600000000000,Orlando Arcia,True,0.6469565217391304
1522281600000000000,Chase Headley,False,0.6877622377622378
1522281600000000000,Clayton Richard,False,0.29467455621301775
1522281600000000000,Eric Hosmer,False,0.718796992481203
1522281600000000000,Freddy Galvis,True,0.6402555910543131
1522281600000000000,Wil Myers,False,0.6395104895104895
1522281600000000000,Jose Pirela,True,0.6503225806451612
1522281600000000000,Austin Hedges,False,0.5343434343434343
1522281600000000000,Carlos Asuaje,True,0.6596774193548387
1522281600000000000,Manuel Margot,True,0.6497041420118344
1522281600000000000,Joe Mauer,True,0.7267249757045675
1522281600000000000,Jason Castro,False,0.6022471910112359
1522281600000000000,Logan Morrison,False,0.6435740514075887
1522281600000000000,Eduardo Escobar,True,0.6234862385321102
1522281600000000000,Brian Dozier,True,0.6808656036446469
1522281600000000000,Eddie Rosario,True,0.6836842105263158
1522281600000000000,Byron Buxton,True,0.5829351535836178
1522281600000000000,Miguel Sano,False,0.6690058479532164
1522281600000000000,Max Kepler,True,0.6622222222222223
1522281600000000000,Chris Davis,False,0.6085365853658536
1522281600000000000,Adam Jones,True,0.7125200642054574
1522281600000000000,Craig Gentry,False,0.6126888217522659
1522281600000000000,Pedro Alvarez,False,0.6054054054054054
1522281600000000000,Manny Machado,True,0.7074626865671642
1522281600000000000,Tim Beckham,False,0.6516129032258065
1522281600000000000,Jonathan Schoop,False,0.6686411149825784
1522281600000000000,Caleb Joseph,True,0.5211180124223603
1522281600000000000,Trey Mancini,True,0.6891304347826087
1522281600000000000,Brett Gardner,True,0.6744047619047618
1522281600000000000,Neil Walker,True,0.6713178294573643
1522281600000000000,Giancarlo Stanton,True,0.6688193743693238
1522281600000000000,Didi Gregorius,False,0.6435458786936237
1522281600000000000,Aaron Hicks,True,0.5881818181818183
1522281600000000000,Brandon Drury,True,0.6755395683453238
1522281600000000000,Gary Sanchez,True,0.6752380952380953
1522281600000000000,Tyler Austin,False,0.5918918918918918
1522281600000000000,Aaron Judge,True,0.678139534883721
1522281600000000000,Curtis Granderson,True,0.6145522388059701
1522281600000000000,Russell Martin,False,0.6166666666666666
1522281600000000000,Kendrys Morales,False,0.6675555555555555
1522281600000000000,Justin Smoak,False,0.6155963302752293
1522281600000000000,Josh Donaldson,False,0.6656577415599534
1522281600000000000,Kevin Pillar,True,0.658974358974359
1522281600000000000,Randal Grichuk,False,0.6406779661016949
1522281600000000000,Devon Travis,False,0.6959016393442623
1522281600000000000,Aledmys Díaz,False,0.659433962264151
1522281600000000000,Nick Markakis,True,0.7110217216411906
1522281600000000000,Freddie Freeman,True,0.6852969814995131
1522281600000000000,Julio Teheran,False,0.30984455958549223
1522281600000000000,Ryan Flaherty,True,0.5451523545706372
1522281600000000000,Ender Inciarte,True,0.7730337078651686
1522281600000000000,Preston Tucker,True,0.5786666666666667
